StateName,Category,Crop,QueryType,QueryText
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Oilseeds,Mustard,Cultural Practices,Information about mustard crop loss from Hailstorm   ?
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Pulses,Green Gram (Moong Bean/ Moong),Weather,Farmer asked query on Weather
UTTAR PRADESH,Pulses,Black Gram (urd bean),Seeds,information about seed rate of urd bean ?
UTTAR PRADESH,Pulses,Black Gram (urd bean),Fertilizer Use and Availability,information about fertilizer dose in sowing time Urad?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Chillies,Fertilizer Use and Availability,Information about fertilizer management in Chilly crop
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Paddy (Dhan),Market Information,Information about market price of Wheat and Paddy in Bindaki mandi ..?
UTTAR PRADESH,Pulses,Black Gram (urd bean),Seeds,Give information about seed rate of Black gram ...?
UTTAR PRADESH,Cereals,Wheat,"	Plant Protection	",Information about Nematode Problem in Wheat Crop..?
UTTAR PRADESH,Pulses,Green Gram (Moong Bean/ Moong),Weather,Farmer asked query on Weather
UTTAR PRADESH,Pulses,Green Gram (Moong Bean/ Moong),Seeds,information about seed rate of Urad and moong ?
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Fertilizer Use and Availability,Information about nutrient management in wheat crop.?
UTTAR PRADESH,Vegetables,Bottle Gourd ,Cultural Practices,Information about control of stinging insect in bottle gourd crop?
UTTAR PRADESH,Sugar and Starch Crops,Sugarcane (Noble Cane),Nutrient Management,Information about destroying sugarcane leaves in sugarcane crop..?
UTTAR PRADESH,Others,Others,Weed Management,Information about pre-emergence weed control in Taro crop?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Fruits,Musk Melon,"	Plant Protection	",Provide Information About Insect Management in Muskmelon.?
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Bottle Gourd ,"	Plant Protection	",Provide information related to the use of fertilizer in gourd crop
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Tomato,Nursery Management,Information about tomato species...?
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Paddy (Dhan),Market Information,Information regarding market price of Basmati paddy ?
UTTAR PRADESH,Sugar and Starch Crops,Sugarcane (Noble Cane),Fertilizer Use and Availability,Information about of Termite management in sugarcane crop ?
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Pulses,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),"	Plant Protection	",Information about pod borer insect problem in Bengal Gram crop ...?
UTTAR PRADESH,Others,Others,"	Plant Protection	",Information about soil treatment ?
UTTAR PRADESH,Others,Others,Soil Health Card,Information about how to get a soil sample for soil testing..?
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Bottle Gourd ,Nutrient Management,Information about nutrient mangement in Bottelgourd crop ...
UTTAR PRADESH,Cereals,Paddy (Dhan),Market Information,Information about market price of Paddy and Wheat crop in Bindki mandi ..?
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Bitter Gourd,Fertilizer Use and Availability,Tell about fertilizer dose of Bitter Gourd crop?
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Fruits,Papaya,"	Plant Protection	",Information about insect control in Papaya Plant ....?
UTTAR PRADESH,Pulses,Black Gram (urd bean),Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Pulses,Green Gram (Moong Bean/ Moong),Cultural Practices,Information about Tell the time of sowing of moong?
UTTAR PRADESH,Fruits,Jack Fruit,"	Plant Protection	",Information about control of fruit rot or stem rot in Jackfruit crop ?
UTTAR PRADESH,Pulses,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),"	Plant Protection	",Information about control of dog caterpillar in gram crop ?
UTTAR PRADESH,Oilseeds,Mustard,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Fruits,Pomegranate,"	Plant Protection	",Information about of Disease management in pomegranate plant ?
UTTAR PRADESH,Fruits,Pomegranate,"	Plant Protection	",information about of flower and fruit drop in pomegranate plant ?
UTTAR PRADESH,Sugar and Starch Crops,Sugarcane (Noble Cane),Bio-Pesticides and Bio-Fertilizers,Information about control of shoot borer in Sugarcane ?
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Pulses,Green Gram (Moong Bean/ Moong),"	Plant Protection	",Information about pest control in green gram crop?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Ribbed Gourd (Kali Tori),Cultural Practices,Species of Tori?
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Snake Gourd,Cultural Practices,Information about sowing time of snake gourd   ?
UTTAR PRADESH,Vegetables,Pea (Vegetable),Nutrient Management,Information about nutrient dose in pea crop?
UTTAR PRADESH,Vegetables,Bottle Gourd ,"	Plant Protection	",Information about insect control in Bottle gound crop ..?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Bitter Gourd,"	Plant Protection	",Information regarding pest control in bottle gourd crop..?
UTTAR PRADESH,Pulses,Black Gram (urd bean),Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Bottle Gourd ,"	Plant Protection	",Information about Insect Problem in Bottle Gourd Crop..?
UTTAR PRADESH,Fruits,Mango,"	Plant Protection	",Tell me about Gamosis control in mango ...?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Market Information,Farmer asked query on Mandi details
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Bottle Gourd ,Nutrient Management,Give information related to spraying in bottle gourd crop.
UTTAR PRADESH,Pulses,Green Gram (Moong Bean/ Moong),Nutrient Management,"Information about how to use Nano DAP (N - 8% , P - 16%)"
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,"Colocasia (Arvi, Arbi)","	Plant Protection	",Information about varieties of Colocasia arvi..?
UTTAR PRADESH,Vegetables,Watermelon,"	Plant Protection	",Provide information regarding nutrient management in watermelon crop ?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,"	Plant Protection	",Provide information about insect control in Wheat crop ?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Pulses,Black Gram (urd bean),Varieties,Information about seed quantity for sowing Urad crops?
UTTAR PRADESH,Cereals,Wheat,"	Plant Protection	",Information about the control of Rust disease in Wheat.. ?
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Oilseeds,Mustard,Weather,Farmer asked query on Weather
UTTAR PRADESH,Medicinal and Aromatic Plants,Mentha,Fertilizer Use and Availability,Amount of fertilizer used in Mentha crop
UTTAR PRADESH,Condiments and Spices,Ginger,"	Plant Protection	",Information about ginger variety?
UTTAR PRADESH,Pulses,Green Gram (Moong Bean/ Moong),Cultural Practices,Information about sowing time of Green gram in Zaid season?
UTTAR PRADESH,Pulses,Green Gram (Moong Bean/ Moong),Cultural Practices,Information about sowing time of Black gram in Zaid season?
UTTAR PRADESH,Pulses,Green Gram (Moong Bean/ Moong),Seeds,Information about seed rate of Green gram in Zaid season?
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Medicinal and Aromatic Plants,Mentha,"	Plant Protection	",Information about weed management in Mentha...?
UTTAR PRADESH,Vegetables,Cucumber,"	Plant Protection	",Information about control of leaf miner in cucumber crop..?
UTTAR PRADESH,Others,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Pulses,Black Gram (urd bean),Weather,Farmer asked query on Weather
UTTAR PRADESH,Medicinal and Aromatic Plants,Mentha,Fertilizer Use and Availability,Provide about information of growth problem in Mentha crop...?
UTTAR PRADESH,Pulses,Black Gram (urd bean),Weed Management,Information for weed management in Black Gram (Urd Bean) crop..?
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Pulses,Green Gram (Moong Bean/ Moong),Varieties,Information about varieties of green gram   ?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Cucumber,"	Plant Protection	",ASKED ABOUT TO INSECT CONTROL IN CUCUMBER ?
UTTAR PRADESH,Vegetables,Potato,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Pulses,Green Gram (Moong Bean/ Moong),Sowing Time and Weather,Information about sowing time of green gram   ?
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Potato,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Oilseeds,Groundnut (pea nut/mung phalli),Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Nutrient Management,Information about nutrient management in wheat crop?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,"	Plant Protection	",Information about precaution in mango tree in flowering stage ?
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Pulses,Green Gram (Moong Bean/ Moong),Varieties,Information about  for varieties in Green gram crop..?
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Sugar and Starch Crops,Sugarcane (Noble Cane),Cultural Practices,Information About Insect Control in Sugarcane Crop?
UTTAR PRADESH,Oilseeds,Mustard,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Millets,Maize (Makka),"	Plant Protection	",Information about termite pest control at the time of sowing in maize.?
UTTAR PRADESH,Vegetables,Tomato,"	Plant Protection	",Black spots are forming on the leaves & fruit rotting of Tomato?
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Cucumber,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Pulses,Green Gram (Moong Bean/ Moong),Weather,Information regarding first irrigation in moong bean crop
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Millets,Maize (Makka),Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Oilseeds,Groundnut (pea nut/mung phalli),Cultural Practices,"Germination has reduced in groundnut crop, information about this can be irrigated"
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Tomato,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Fruits,Mango,"	Plant Protection	",Information about termites on mango plants?
UTTAR PRADESH,Fruits,Mango,"	Plant Protection	",Provide about information of gummosis disease problem in mango tree ?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Pulses,Black Gram (urd bean),Weather,Farmer asked query on Weather
UTTAR PRADESH,Fruits,Mango,Nutrient Management,Provide information about nutrient management in Mango tree ?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Fruits,Mango,"	Plant Protection	",Information about Rust problem in Mango tree....?
UTTAR PRADESH,Sugar and Starch Crops,Sugarcane (Noble Cane),Nutrient Management,Information about sugarcane sowing and thier npk management..?
UTTAR PRADESH,Sugar and Starch Crops,Sugarcane (Noble Cane),"	Plant Protection	",Information about control of termite in sugarcane crops ?
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Oilseeds,Mustard,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,"	Water Management	",Information regarding irrigation of wheat crop in moist conditions...?
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Millets,Maize (Makka),Sowing Time and Weather,Provide information regarding the appropriate time of sowing of Zayad Maize ?
UTTAR PRADESH,Oilseeds,Mustard,Weather,Farmer asked query on Weather
UTTAR PRADESH,Oilseeds,Mustard,Weather,Farmer asked query on Weather
UTTAR PRADESH,Sugar and Starch Crops,Sugarcane (Noble Cane),"	Plant Protection	",Information about Early stem borer insect problem in Sugarcane crop …?
